ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-03-14,1648.4655018779458,-192.00390109262824,5291.523866899861,1648.4655018779458,1648.4655018779458,947.3209370691749,947.3209370691749,947.3209370691749,411.61086696352857,411.61086696352857,411.61086696352857,535.7100701056464,535.7100701056464,535.7100701056464,0.0,0.0,0.0,2595.7864389471206
2016-03-15,1649.3593753183059,-604.9246658689808,4709.583128389409,1649.3593753183059,1649.3593753183059,389.72788848977575,389.72788848977575,389.72788848977575,-172.03416700193662,-172.03416700193662,-172.03416700193662,561.7620554917124,561.7620554917124,561.7620554917124,0.0,0.0,0.0,2039.0872638080816
2016-03-17,1651.147122199026,-333.3067639436781,5063.141349986847,1651.147122199026,1651.147122199026,733.0928479013365,733.0928479013365,733.0928479013365,156.03603595532337,156.03603595532337,156.03603595532337,577.0568119460131,577.0568119460131,577.0568119460131,0.0,0.0,0.0,2384.2399701003624
2016-03-18,1652.040995639386,-252.5785625766193,5325.613286683172,1652.040995639386,1652.040995639386,986.8549403807575,986.8549403807575,986.8549403807575,419.7200470817378,419.7200470817378,419.7200470817378,567.1348932990197,567.1348932990197,567.1348932990197,0.0,0.0,0.0,2638.8959360201434
2016-03-19,1652.934869079746,-391.081863083535,4996.531324420689,1652.934869079746,1652.934869079746,567.886254677747,567.886254677747,567.886254677747,21.484394082573882,21.484394082573882,21.484394082573882,546.4018605951732,546.4018605951732,546.4018605951732,0.0,0.0,0.0,2220.8211237574933
2016-03-20,1653.828742520106,-408.7790613827941,4826.856852623927,1653.828742520106,1653.828742520106,719.4101340389386,719.4101340389386,719.4101340389386,203.64848850242538,203.64848850242538,203.64848850242538,515.7616455365132,515.7616455365132,515.7616455365132,0.0,0.0,0.0,2373.238876559045
2016-03-21,1654.7226159604666,-183.96283957015476,5242.451543821157,1654.7226159604666,1654.7226159604666,887.8811542167876,887.8811542167876,887.8811542167876,411.61086696232275,411.61086696232275,411.61086696232275,476.27028725446473,476.27028725446473,476.27028725446473,0.0,0.0,0.0,2542.6037701772543
2016-03-22,1655.6164894008266,-899.0593063706615,4620.399968954227,1655.6164894008266,1655.6164894008266,257.07337763076157,257.07337763076157,257.07337763076157,-172.03416700267434,-172.03416700267434,-172.03416700267434,429.1075446334359,429.1075446334359,429.1075446334359,0.0,0.0,0.0,1912.6898670315882
2016-03-24,1657.4042362815467,-689.34357160241,4895.995800475687,1657.4042362815467,1657.4042362815467,472.95759390808325,472.95759390808325,472.95759390808325,156.03603595436732,156.03603595436732,156.03603595436732,316.9215579537159,316.9215579537159,316.9215579537159,0.0,0.0,0.0,2130.36183018963
2016-03-25,1658.2981097219067,-428.71422350965963,4961.163642199577,1658.2981097219067,1658.2981097219067,674.3168404189776,674.3168404189776,674.3168404189776,419.72004708129157,419.72004708129157,419.72004708129157,254.596793337686,254.596793337686,254.596793337686,0.0,0.0,0.0,2332.6149501408845
2016-03-26,1659.1919831622668,-746.0370945293909,4846.827714858402,1659.1919831622668,1659.1919831622668,211.41792478055484,211.41792478055484,211.41792478055484,21.484394082020717,21.484394082020717,21.484394082020717,189.93353069853413,189.93353069853413,189.93353069853413,0.0,0.0,0.0,1870.6099079428216
2016-03-27,1660.0858566026268,-660.3331823283759,4615.823188186468,1660.0858566026268,1660.0858566026268,327.9083359029929,327.9083359029929,327.9083359029929,203.6484885020114,203.6484885020114,203.6484885020114,124.25984740098156,124.25984740098156,124.25984740098156,0.0,0.0,0.0,1987.9941925056196
2016-03-28,1660.9797300429868,-429.66717565334176,4805.726048131115,1660.9797300429868,1660.9797300429868,470.45244819928246,470.45244819928246,470.45244819928246,411.6108669628225,411.6108669628225,411.6108669628225,58.84158123645991,58.84158123645991,58.84158123645991,0.0,0.0,0.0,2131.4321782422694
2016-03-29,1661.8736034833469,-1192.5517863923135,4218.597590943206,1661.8736034833469,1661.8736034833469,-177.17827173584843,-177.17827173584843,-177.17827173584843,-172.03416700341197,-172.03416700341197,-172.03416700341197,-5.144104732436452,-5.144104732436452,-5.144104732436452,0.0,0.0,0.0,1484.6953317474984
2016-03-30,1662.7674769237074,-2267.7008979423754,3400.7565818776707,1662.7674769237074,1662.7674769237074,-1107.0977290390845,-1107.0977290390845,-1107.0977290390845,-1040.4656655832384,-1040.4656655832384,-1040.4656655832384,-66.63206345584607,-66.63206345584607,-66.63206345584607,0.0,0.0,0.0,555.6697478846229
2016-03-31,1663.6613503640674,-912.5134462620713,4614.745828513778,1663.6613503640674,1663.6613503640674,31.347124352886954,31.347124352886954,31.347124352886954,156.0360359550361,156.0360359550361,156.0360359550361,-124.68891160214916,-124.68891160214916,-124.68891160214916,0.0,0.0,0.0,1695.0084747169544
2016-04-01,1664.5552238044274,-740.0232786113341,4650.385766169596,1664.5552238044274,1664.5552238044274,241.19126020325638,241.19126020325638,241.19126020325638,419.72004708230213,419.72004708230213,419.72004708230213,-178.52878687904578,-178.52878687904578,-178.52878687904578,0.0,0.0,0.0,1905.7464840076839
2016-04-02,1665.4490972447875,-1399.69271548088,4153.947996833323,1665.4490972447875,1665.4490972447875,-206.04043531636026,-206.04043531636026,-206.04043531636026,21.48439408146754,21.48439408146754,21.48439408146754,-227.52482939782777,-227.52482939782777,-227.52482939782777,0.0,0.0,0.0,1459.4086619284271
2016-04-03,1666.3429706851475,-1279.996593679116,4271.582220096626,1666.3429706851475,1666.3429706851475,-67.56772953698542,-67.56772953698542,-67.56772953698542,203.64848850381995,203.64848850381995,203.64848850381995,-271.21621804080536,-271.21621804080536,-271.21621804080536,0.0,0.0,0.0,1598.7752411481622
2016-04-04,1667.2368441255076,-697.6993217933353,4431.567747945958,1667.2368441255076,1667.2368441255076,102.30015550158886,102.30015550158886,102.30015550158886,411.61086696375986,411.61086696375986,411.61086696375986,-309.310711462171,-309.310711462171,-309.310711462171,0.0,0.0,0.0,1769.5369996270965
2016-04-05,1668.1307175658678,-1567.527391409695,3966.557581578945,1668.1307175658678,1668.1307175658678,-513.7169280267111,-513.7169280267111,-513.7169280267111,-172.034167002277,-172.034167002277,-172.034167002277,-341.68276102443406,-341.68276102443406,-341.68276102443406,0.0,0.0,0.0,1154.4137895391568
2016-04-06,1669.0718189545416,-2522.847278206621,3212.975448268391,1669.0718189545416,1669.0718189545416,-1408.8330421413277,-1408.8330421413277,-1408.8330421413277,-1040.4656655834976,-1040.4656655834976,-1040.4656655834976,-368.36737655782997,-368.36737655782997,-368.36737655782997,0.0,0.0,0.0,260.2387768132139
2016-04-07,1670.0129203432155,-1218.1688957767924,4207.941504656058,1670.0129203432155,1670.0129203432155,-233.51399644539796,-233.51399644539796,-233.51399644539796,156.03603595628596,156.03603595628596,156.03603595628596,-389.55003240168395,-389.55003240168395,-389.55003240168395,0.0,0.0,0.0,1436.4989238978176
2016-04-08,1670.954021731889,-1031.8023191706145,4460.9719632440865,1670.954021731889,1670.954021731889,14.167049036708073,14.167049036708073,14.167049036708073,419.7200470813916,419.7200470813916,419.7200470813916,-405.5529980446836,-405.5529980446836,-405.5529980446836,0.0,0.0,0.0,1685.121070768597
2016-04-09,1671.8951231205629,-1425.5013986551676,4049.287818832656,1671.8951231205629,1671.8951231205629,-395.33416836045683,-395.33416836045683,-395.33416836045683,21.48439408091445,21.48439408091445,21.48439408091445,-416.81856244137134,-416.81856244137134,-416.81856244137134,0.0,0.0,0.0,1276.5609547601061
2016-04-10,1672.8362245092364,-1155.0060595049652,4317.864643784687,1672.8362245092364,1672.8362245092364,-220.24120317614282,-220.24120317614282,-220.24120317614282,203.64848850218246,203.64848850218246,203.64848850218246,-423.8896916783253,-423.8896916783253,-423.8896916783253,0.0,0.0,0.0,1452.5950213330937
2016-04-12,1674.7184272865838,-1692.3936999592263,3862.574261051485,1674.7184272865838,1674.7184272865838,-600.0288351264062,-600.0288351264062,-600.0288351264062,-172.03416700258938,-172.03416700258938,-172.03416700258938,-427.9946681238167,-427.9946681238167,-427.9946681238167,0.0,0.0,0.0,1074.6895921601777
2016-04-13,1675.6595286752577,-2372.921289552582,2757.2648003928366,1675.6595286752577,1675.6595286752577,-1466.8856224055478,-1466.8856224055478,-1466.8856224055478,-1040.46566558327,-1040.46566558327,-1040.46566558327,-426.4199568222779,-426.4199568222779,-426.4199568222779,0.0,0.0,0.0,208.77390626970987
2016-04-14,1676.6006300639315,-1494.543693176792,4225.232255518584,1676.6006300639315,1676.6006300639315,-267.35094246741056,-267.35094246741056,-267.35094246741056,156.0360359563737,156.0360359563737,156.0360359563737,-423.3869784237843,-423.3869784237843,-423.3869784237843,0.0,0.0,0.0,1409.249687596521
2016-04-15,1677.541731452605,-1088.4221729747433,4408.226367810815,1677.541731452605,1677.541731452605,0.11468890627128564,0.11468890627128564,0.11468890627128564,419.72004708094556,419.72004708094556,419.72004708094556,-419.6053581746743,-419.6053581746743,-419.6053581746743,0.0,0.0,0.0,1677.6564203588764
2016-04-16,1678.4828328412789,-1339.9110598471598,4204.387363661932,1678.4828328412789,1678.4828328412789,-394.2660034944352,-394.2660034944352,-394.2660034944352,21.48439408231353,21.48439408231353,21.48439408231353,-415.75039757674875,-415.75039757674875,-415.75039757674875,0.0,0.0,0.0,1284.2168293468437
2016-04-17,1679.4239342299527,-1446.8697991330716,4053.091100528424,1679.4239342299527,1679.4239342299527,-208.79480927454443,-208.79480927454443,-208.79480927454443,203.64848850287976,203.64848850287976,203.64848850287976,-412.4432977774242,-412.4432977774242,-412.4432977774242,0.0,0.0,0.0,1470.6291249554083
2016-04-18,1680.3650356186263,-1047.0473553878792,4496.040131184708,1680.3650356186263,1680.3650356186263,1.3772118168918532,1.3772118168918532,1.3772118168918532,411.61086696390646,411.61086696390646,411.61086696390646,-410.2336551470146,-410.2336551470146,-410.2336551470146,0.0,0.0,0.0,1681.742247435518
2016-04-19,1681.3061370073003,-1950.2417351319514,3667.3022466809716,1681.3061370073003,1681.3061370073003,-581.6188195136302,-581.6188195136302,-581.6188195136302,-172.03416700375237,-172.03416700375237,-172.03416700375237,-409.5846525098779,-409.5846525098779,-409.5846525098779,0.0,0.0,0.0,1099.68731749367
2016-04-21,1683.1883397846475,-1190.6088167907644,4135.683159895199,1683.1883397846475,1683.1883397846475,-258.2858351590139,-258.2858351590139,-258.2858351590139,156.03603595541765,156.03603595541765,156.03603595541765,-414.3218711144316,-414.3218711144316,-414.3218711144316,0.0,0.0,0.0,1424.9025046256336
2016-04-22,1684.1294411733215,-1291.6194392727243,4268.733753781136,1684.1294411733215,1684.1294411733215,-0.39294498005041534,-0.39294498005041534,-0.39294498005041534,419.7200470809955,419.7200470809955,419.7200470809955,-420.11299206104593,-420.11299206104593,-420.11299206104593,0.0,0.0,0.0,1683.736496193271
2016-04-23,1685.0705425619951,-1667.2995383382986,4075.102710764326,1685.0705425619951,1685.0705425619951,-406.7835320884308,-406.7835320884308,-406.7835320884308,21.484394081413054,21.484394081413054,21.484394081413054,-428.26792616984386,-428.26792616984386,-428.26792616984386,0.0,0.0,0.0,1278.2870104735644
2016-04-24,1686.0116439506687,-1399.4475426785475,4043.8145044065427,1686.0116439506687,1686.0116439506687,-235.06003104401128,-235.06003104401128,-235.06003104401128,203.64848850357703,203.64848850357703,203.64848850357703,-438.7085195475883,-438.7085195475883,-438.7085195475883,0.0,0.0,0.0,1450.9516129066574
2016-04-25,1686.9527453393428,-874.9901442218254,4428.224735035712,1686.9527453393428,1686.9527453393428,-39.639494784281986,-39.639494784281986,-39.639494784281986,411.61086696270064,411.61086696270064,411.61086696270064,-451.25036174698266,-451.25036174698266,-451.25036174698266,0.0,0.0,0.0,1647.3132505550607
2016-04-26,1687.8938467280163,-1694.808362727302,3768.0732277445272,1687.8938467280163,1687.8938467280163,-637.6452023888817,-637.6452023888817,-637.6452023888817,-172.03416700261735,-172.03416700261735,-172.03416700261735,-465.61103538626423,-465.61103538626423,-465.61103538626423,0.0,0.0,0.0,1050.2486443391347
2016-04-28,1689.776049505364,-1269.1630341282644,4092.1209631735533,1689.776049505364,1689.776049505364,-342.20161340934123,-342.20161340934123,-342.20161340934123,156.03603595608647,156.03603595608647,156.03603595608647,-498.23764936542767,-498.23764936542767,-498.23764936542767,0.0,0.0,0.0,1347.5744360960227
2016-04-30,1691.6582522827114,-1622.0329164348984,3692.529812909297,1691.6582522827114,1691.6582522827114,-511.35916997764133,-511.35916997764133,-511.35916997764133,21.48439408200971,21.48439408200971,21.48439408200971,-532.843564059651,-532.843564059651,-532.843564059651,0.0,0.0,0.0,1180.29908230507
2016-05-01,1692.5993536713852,-1344.7613217067951,3972.6733904314565,1692.5993536713852,1692.5993536713852,-345.87548183065053,-345.87548183065053,-345.87548183065053,203.64848850305088,203.64848850305088,203.64848850305088,-549.5239703337014,-549.5239703337014,-549.5239703337014,0.0,0.0,0.0,1346.7238718407348
2016-05-02,1693.540455060059,-1042.9927039920358,4226.390342847415,1693.540455060059,1693.540455060059,-153.4179096538053,-153.4179096538053,-153.4179096538053,411.61086696363793,411.61086696363793,411.61086696363793,-565.0287766174433,-565.0287766174433,-565.0287766174433,0.0,0.0,0.0,1540.1225454062537
2016-05-03,1694.4815564487326,-1590.168709691928,3701.0214186974026,1694.4815564487326,1694.4815564487326,-750.8329748488583,-750.8329748488583,-750.8329748488583,-172.03416700063175,-172.03416700063175,-172.03416700063175,-578.7988078482264,-578.7988078482264,-578.7988078482264,0.0,0.0,0.0,943.6485815998743
2016-05-05,1696.3637592260802,-1463.499484578029,3875.2622222800996,1696.3637592260802,1696.3637592260802,-443.0285406070423,-443.0285406070423,-443.0285406070423,156.03603595675523,156.03603595675523,156.03603595675523,-599.0645765637976,-599.0645765637976,-599.0645765637976,0.0,0.0,0.0,1253.335218619038
2016-05-06,1697.3048606147538,-1106.4553781379843,4217.762296057274,1697.3048606147538,1697.3048606147538,-184.9361388096003,-184.9361388096003,-184.9361388096003,419.7200470810955,419.7200470810955,419.7200470810955,-604.6561858906958,-604.6561858906958,-604.6561858906958,0.0,0.0,0.0,1512.3687218051534
2016-05-07,1698.2459620034276,-1621.4102707240963,4012.4663979632555,1698.2459620034276,1698.2459620034276,-585.2480019559422,-585.2480019559422,-585.2480019559422,21.48439408110921,21.48439408110921,21.48439408110921,-606.7323960370513,-606.7323960370513,-606.7323960370513,0.0,0.0,0.0,1112.9979600474853
2016-05-08,1699.1870633921014,-1386.5429281985228,3992.5069317719763,1699.1870633921014,1699.1870633921014,-401.3819374743823,-401.3819374743823,-401.3819374743823,203.64848850263675,203.64848850263675,203.64848850263675,-605.0304259770191,-605.0304259770191,-605.0304259770191,0.0,0.0,0.0,1297.8051259177191
2016-05-09,1700.128164780775,-1134.2683968097808,4210.884688914808,1700.128164780775,1700.128164780775,-187.76926047576262,-187.76926047576262,-187.76926047576262,411.61086696328505,411.61086696328505,411.61086696328505,-599.3801274390477,-599.3801274390477,-599.3801274390477,0.0,0.0,0.0,1512.3589043050124
2016-05-10,1701.0692661694488,-1803.354252001638,3554.0654781516696,1701.0692661694488,1701.0692661694488,-761.7434431160948,-761.7434431160948,-761.7434431160948,-172.0341670017947,-172.0341670017947,-172.0341670017947,-589.7092761143001,-589.7092761143001,-589.7092761143001,0.0,0.0,0.0,939.325823053354
2016-05-11,1702.0103675581227,-2835.6036536011597,2744.1180030165738,1702.0103675581227,1702.0103675581227,-1616.5117004204433,-1616.5117004204433,-1616.5117004204433,-1040.4656655831045,-1040.4656655831045,-1040.4656655831045,-576.0460348373387,-576.0460348373387,-576.0460348373387,0.0,0.0,0.0,85.49866713767938
2016-05-12,1702.9514689467962,-1702.884767386861,4071.2531747746916,1702.9514689467962,1702.9514689467962,-402.4825315773139,-402.4825315773139,-402.4825315773139,156.03603595521813,156.03603595521813,156.03603595521813,-558.5185675325321,-558.5185675325321,-558.5185675325321,0.0,0.0,0.0,1300.4689373694823
2016-05-14,1704.8336717241436,-1451.0867975739984,4036.3838294940856,1704.8336717241436,1704.8336717241436,-491.3775132816939,-491.3775132816939,-491.3775132816939,21.48439408170588,21.48439408170588,21.48439408170588,-512.8619073633998,-512.8619073633998,-512.8619073633998,0.0,0.0,0.0,1213.4561584424498
2016-05-15,1705.7747731128175,-1158.1248885950704,4299.944898189011,1705.7747731128175,1705.7747731128175,-281.79891881822374,-281.79891881822374,-281.79891881822374,203.64848850333402,203.64848850333402,203.64848850333402,-485.44740732155776,-485.44740732155776,-485.44740732155776,0.0,0.0,0.0,1423.9758542945938
2016-05-16,1706.715874501491,-909.6494466181335,4406.673346116534,1706.715874501491,1706.715874501491,-43.968481104221446,-43.968481104221446,-43.968481104221446,411.6108669629318,411.6108669629318,411.6108669629318,-455.57934806715326,-455.57934806715326,-455.57934806715326,0.0,0.0,0.0,1662.7473933972697
2016-05-17,1707.6569758901649,-1660.3666635922773,3887.89474411723,1707.6569758901649,1707.6569758901649,-595.8228708591039,-595.8228708591039,-595.8228708591039,-172.03416699980917,-172.03416699980917,-172.03416699980917,-423.78870385929474,-423.78870385929474,-423.78870385929474,0.0,0.0,0.0,1111.834105031061
2016-05-18,1708.5980772788387,-2345.0784622798133,2982.214797844388,1708.5980772788387,1708.5980772788387,-1431.1183471376316,-1431.1183471376316,-1431.1183471376316,-1040.4656655833635,-1040.4656655833635,-1040.4656655833635,-390.65268155426827,-390.65268155426827,-390.65268155426827,0.0,0.0,0.0,277.479730141207
2016-05-19,1709.5391786675125,-1251.1336469561893,4403.039590744461,1709.5391786675125,1709.5391786675125,-200.74386656184666,-200.74386656184666,-200.74386656184666,156.03603595646797,156.03603595646797,156.03603595646797,-356.77990251831466,-356.77990251831466,-356.77990251831466,0.0,0.0,0.0,1508.7953121056657
2016-05-20,1710.480280056186,-1056.886355941099,4506.8983678556015,1710.480280056186,1710.480280056186,96.92509479532659,96.92509479532659,96.92509479532659,419.7200470821244,419.7200470821244,419.7200470821244,-322.79495228679775,-322.79495228679775,-322.79495228679775,0.0,0.0,0.0,1807.4053748515128
2016-05-21,1711.421399328179,-1123.7022903315756,4322.347879760392,1711.421399328179,1711.421399328179,-267.838341877756,-267.838341877756,-267.838341877756,21.484394082302533,21.484394082302533,21.484394082302533,-289.3227359600586,-289.3227359600586,-289.3227359600586,0.0,0.0,0.0,1443.583057450423
2016-05-22,1712.3625186001714,-1122.3047482222132,4471.964917378202,1712.3625186001714,1712.3625186001714,-53.32458517999015,-53.32458517999015,-53.32458517999015,203.64848850292003,203.64848850292003,203.64848850292003,-256.9730736829102,-256.9730736829102,-256.9730736829102,0.0,0.0,0.0,1659.0379334201812
2016-05-23,1713.3036378721638,-880.0657345358321,4578.051769535899,1713.3036378721638,1713.3036378721638,185.28491226134423,185.28491226134423,185.28491226134423,411.6108669630165,411.6108669630165,411.6108669630165,-226.32595470167232,-226.32595470167232,-226.32595470167232,0.0,0.0,0.0,1898.588550133508
2016-05-24,1714.2447571441562,-1523.0242442167942,4075.0541402820813,1714.2447571441562,1714.2447571441562,-369.95200812553713,-369.95200812553713,-369.95200812553713,-172.03416700097213,-172.03416700097213,-172.03416700097213,-197.91784112456494,-197.91784112456494,-197.91784112456494,0.0,0.0,0.0,1344.2927490186191
2016-05-25,1715.1858764161486,-2143.299472046501,3365.5899273313457,1715.1858764161486,1715.1858764161486,-1212.6950402209145,-1212.6950402209145,-1212.6950402209145,-1040.465665583222,-1040.465665583222,-1040.465665583222,-172.22937463769227,-172.22937463769227,-172.22937463769227,0.0,0.0,0.0,502.4908361952341
2016-05-26,1716.1269956881413,-1013.2225501993704,4283.78768932823,1716.1269956881413,1716.1269956881413,6.361243603348394,6.361243603348394,6.361243603348394,156.0360359571368,156.0360359571368,156.0360359571368,-149.6747923537884,-149.6747923537884,-149.6747923537884,0.0,0.0,0.0,1722.4882392914897
2016-05-27,1717.0681149601342,-653.4506910997594,4780.2782777110615,1717.0681149601342,1717.0681149601342,289.1267438645909,289.1267438645909,289.1267438645909,419.72004708121386,419.72004708121386,419.72004708121386,-130.59330321662299,-130.59330321662299,-130.59330321662299,0.0,0.0,0.0,2006.194858824725
2016-05-28,1718.0092342321266,-811.626979183673,4583.1071417765825,1718.0092342321266,1718.0092342321266,-93.75822160052412,-93.75822160052412,-93.75822160052412,21.484394081401998,21.484394081401998,21.484394081401998,-115.24261568192613,-115.24261568192613,-115.24261568192613,0.0,0.0,0.0,1624.2510126316024
2016-05-29,1718.950353504119,-975.9973097628055,4631.388922600102,1718.950353504119,1718.950353504119,99.85374589065883,99.85374589065883,99.85374589065883,203.64848850350512,203.64848850350512,203.64848850350512,-103.79474261284628,-103.79474261284628,-103.79474261284628,0.0,0.0,0.0,1818.8040993947777
2016-05-30,1719.8914727761114,-600.6885882736092,4766.038538236855,1719.8914727761114,1719.8914727761114,315.2767245697093,315.2767245697093,315.2767245697093,411.6108669635162,411.6108669635162,411.6108669635162,-96.33414239380691,-96.33414239380691,-96.33414239380691,0.0,0.0,0.0,2035.1681973458208
2016-05-31,1720.8325920481038,-1213.9459362885302,4234.484740896708,1720.8325920481038,1720.8325920481038,-264.8923551689958,-264.8923551689958,-264.8923551689958,-172.03416700170987,-172.03416700170987,-172.03416700170987,-92.85818816728586,-92.85818816728586,-92.85818816728586,0.0,0.0,0.0,1455.940236879108
2016-06-02,1722.7148305920894,-1082.1365470015944,4693.678949955746,1722.7148305920894,1722.7148305920894,58.603288884547005,58.603288884547005,58.603288884547005,156.0360359583866,156.0360359583866,156.0360359583866,-97.43274707383961,-97.43274707383961,-97.43274707383961,0.0,0.0,0.0,1781.3181194766364
2016-06-03,1723.6559498640818,-889.2004819238732,4749.228525828111,1723.6559498640818,1723.6559498640818,314.6425455786905,314.6425455786905,314.6425455786905,419.72004708172824,419.72004708172824,419.72004708172824,-105.07750150303782,-105.07750150303782,-105.07750150303782,0.0,0.0,0.0,2038.2984954427723
2016-06-04,1724.5970691360742,-1051.7316230663973,4442.459918030253,1724.5970691360742,1724.5970691360742,-94.42621984976655,-94.42621984976655,-94.42621984976655,21.48439408199868,21.48439408199868,21.48439408199868,-115.91061393176524,-115.91061393176524,-115.91061393176524,0.0,0.0,0.0,1630.1708492863077
2016-06-05,1725.5381884080666,-836.0156220005917,4443.080682223887,1725.5381884080666,1725.5381884080666,74.07437158249398,74.07437158249398,74.07437158249398,203.6484885030911,203.6484885030911,203.6484885030911,-129.57411692059713,-129.57411692059713,-129.57411692059713,0.0,0.0,0.0,1799.6125599905606
2016-06-06,1726.479307680059,-561.1470095450483,4781.893412150727,1726.479307680059,1726.479307680059,265.9442990094844,265.9442990094844,265.9442990094844,411.61086696274805,411.61086696274805,411.61086696274805,-145.6665679532637,-145.6665679532637,-145.6665679532637,0.0,0.0,0.0,1992.4236066895435
2016-06-07,1727.4204269520517,-1231.7900449296496,4129.006786504809,1727.4204269520517,1727.4204269520517,-335.78891939808096,-335.78891939808096,-335.78891939808096,-172.03416700287286,-172.03416700287286,-172.03416700287286,-163.75475239520813,-163.75475239520813,-163.75475239520813,0.0,0.0,0.0,1391.6315075539708
2016-06-09,1729.302665496037,-1089.2006534360378,4576.825457491628,1729.302665496037,1729.302665496037,-48.06324839734462,-48.06324839734462,-48.06324839734462,156.03603595626848,156.03603595626848,156.03603595626848,-204.0992843536131,-204.0992843536131,-204.0992843536131,0.0,0.0,0.0,1681.2394170986925
2016-06-10,1730.2437847680294,-1013.3722410014694,4888.548916980331,1730.2437847680294,1730.2437847680294,194.28084600119567,194.28084600119567,194.28084600119567,419.7200470817783,419.7200470817783,419.7200470817783,-225.43920108058265,-225.43920108058265,-225.43920108058265,0.0,0.0,0.0,1924.524630769225
2016-06-11,1731.1849040400218,-1351.3475862902567,4311.9689327697415,1731.1849040400218,1731.1849040400218,-225.4807093232749,-225.4807093232749,-225.4807093232749,21.484394081445515,21.484394081445515,21.484394081445515,-246.9651034047204,-246.9651034047204,-246.9651034047204,0.0,0.0,0.0,1505.704194716747
2016-06-12,1732.1260233120142,-1102.303178813221,4384.250069939419,1732.1260233120142,1732.1260233120142,-64.61400712726225,-64.61400712726225,-64.61400712726225,203.64848850267705,203.64848850267705,203.64848850267705,-268.26249562993934,-268.26249562993934,-268.26249562993934,0.0,0.0,0.0,1667.512016184752
2016-06-13,1733.0671425840071,-1042.0325748743808,4418.151949670424,1733.0671425840071,1733.0671425840071,122.6588820428841,122.6588820428841,122.6588820428841,411.61086696368545,411.61086696368545,411.61086696368545,-288.95198492080135,-288.95198492080135,-288.95198492080135,0.0,0.0,0.0,1855.726024626891
2016-06-14,1734.0082618559995,-1506.7803427188796,3910.5571201234316,1734.0082618559995,1734.0082618559995,-480.73121880614093,-480.73121880614093,-480.73121880614093,-172.03416700131245,-172.03416700131245,-172.03416700131245,-308.6970518048284,-308.6970518048284,-308.6970518048284,0.0,0.0,0.0,1253.2770430498585
2016-06-15,1734.9493811279922,-2398.3730064495558,3109.311470463031,1734.9493811279922,1734.9493811279922,-1367.6759222122173,-1367.6759222122173,-1367.6759222122173,-1040.4656655831982,-1040.4656655831982,-1040.4656655831982,-327.2102566290192,-327.2102566290192,-327.2102566290192,0.0,0.0,0.0,367.2734589157749
2016-06-16,1735.8905003999846,-1259.779211357858,4372.518336677756,1735.8905003999846,1735.8905003999846,-188.221726049415,-188.221726049415,-188.221726049415,156.03603595473137,156.03603595473137,156.03603595473137,-344.25776200414634,-344.25776200414634,-344.25776200414634,0.0,0.0,0.0,1547.6687743505695
2016-06-17,1736.831619671977,-972.5709448666239,4616.585688890648,1736.831619671977,1736.831619671977,60.05794213831114,60.05794213831114,60.05794213831114,419.7200470818283,419.7200470818283,419.7200470818283,-359.66210494351714,-359.66210494351714,-359.66210494351714,0.0,0.0,0.0,1796.8895618102881
2016-06-18,1737.7727389439694,-1269.0109928699724,4321.946436574266,1737.7727389439694,1737.7727389439694,-351.81881255886327,-351.81881255886327,-351.81881255886327,21.484394082042133,21.484394082042133,21.484394082042133,-373.3032066409054,-373.3032066409054,-373.3032066409054,0.0,0.0,0.0,1385.9539263851061
2016-06-19,1738.713858215962,-1124.5195561542082,4266.357352597902,1738.713858215962,1738.713858215962,-181.46917249307896,-181.46917249307896,-181.46917249307896,203.64848850326226,203.64848850326226,203.64848850326226,-385.1176609963412,-385.1176609963412,-385.1176609963412,0.0,0.0,0.0,1557.244685722883
2016-06-20,1739.6549774879547,-930.4734901764359,4324.393768525729,1739.6549774879547,1739.6549774879547,16.51447346070835,16.51447346070835,16.51447346070835,411.61086696247963,411.61086696247963,411.61086696247963,-395.09639350177133,-395.09639350177133,-395.09639350177133,0.0,0.0,0.0,1756.169450948663
2016-06-21,1740.5960967599474,-1589.7059731041354,3773.0717354929957,1740.5960967599474,1740.5960967599474,-575.3149954988245,-575.3149954988245,-575.3149954988245,-172.03416700205022,-172.03416700205022,-172.03416700205022,-403.28082849677435,-403.28082849677435,-403.28082849677435,0.0,0.0,0.0,1165.2811012611228
2016-06-23,1742.4783353039322,-1314.04126755643,4341.662875199037,1742.4783353039322,1742.4783353039322,-258.6169898304647,-258.6169898304647,-258.6169898304647,156.03603595540014,156.03603595540014,156.03603595540014,-414.6530257858649,-414.6530257858649,-414.6530257858649,0.0,0.0,0.0,1483.8613454734675
2016-06-24,1743.4194545759246,-915.8329748946542,4476.044539669716,1743.4194545759246,1743.4194545759246,1.5954809704191613,1.5954809704191613,1.5954809704191613,419.7200470813822,419.7200470813822,419.7200470813822,-418.12456611096303,-418.12456611096303,-418.12456611096303,0.0,0.0,0.0,1745.0149355463438
